# path	start_line	end_line	lines	words	sha12	class	reason	as	stale	landed_doc	landed_anchor	landed_words	pruned
usr/libexec/mios/test_mios_manual.py	49	49	1	4	5e35ce475e62	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_manual.py	55	55	1	4	dcccdb0db4b6	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_manual.py	61	61	1	5	30c196131c1e	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_manual.py	67	67	1	4	81a11ba297f3	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_manual.py	73	73	1	12	93eae69daa1b	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_manual.py	86	86	1	6	d9a521263aa6	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_manual.py	92	92	1	5	a87a8a93a50c	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_manual.py	99	99	1	8	7b302d2f4f03	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_models.py	1	3	3	14	ab444903e00e	STAY	ai-header		0				0
usr/libexec/mios/test_mios_models.py	16	16	1	3	eb01e12b16e5	STAY	inline-scoped		0				0
usr/libexec/mios/test_mios_models.py	42	43	2	25	597da9af226c	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_models.py	140	140	1	7	bf918a0dd1e4	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_models.py	150	151	2	21	0439715bfd4f	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_office_convert.py	1	2	2	27	6917d7234d02	STAY	ai-header		0				0
usr/libexec/mios/test_mios_office_convert.py	3	16	13	92	714187361e14	MIGRATE	narrative-history		0				0
usr/libexec/mios/test_mios_office_convert.py	35	35	1	3	80a4902b7678	STAY	inline-scoped		0				0
usr/libexec/mios/test_mios_office_convert.py	79	79	1	11	d8c73a72f436	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_office_convert.py	137	137	1	9	4aba5c86f7dd	STAY	inline-scoped		0				0
usr/libexec/mios/test_mios_pgwire.py	1	3	3	21	02bfdd991dfa	STAY	ai-header		0				0
usr/libexec/mios/test_mios_pgwire.py	4	4	1	9	c345b2099d3c	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_pgwire.py	17	17	1	6	c67b365bdb42	STAY	inline-scoped		0				0
usr/libexec/mios/test_mios_pgwire.py	30	31	2	20	7674c662248f	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_pgwire.py	98	98	1	12	2158ac7670ce	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_rechunk.py	1	1	1	2	c8a5e92d1c7b	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_rechunk.py	32	32	1	1	805f80520642	DROP	banner		0				0
usr/libexec/mios/test_mios_rechunk.py	38	38	1	1	aaa8d3c8d74a	DROP	banner		0				0
usr/libexec/mios/test_mios_rechunk.py	40	40	1	2	17807018c1a8	DROP	banner		0				0
usr/libexec/mios/test_mios_rechunk.py	42	42	1	2	b37d2cbfd875	STAY	inline-scoped		0				0
usr/libexec/mios/test_mios_skills_passk.py	1	3	3	23	9a95c5f54c5a	STAY	ai-header		0				0
usr/libexec/mios/test_mios_skills_passk.py	4	4	1	11	274593cf0ac2	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_skills_passk.py	36	37	2	24	9dc6d9032cc2	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_skills_passk.py	104	104	1	2	306d7de68a18	STAY	inline-scoped		0				0
usr/libexec/mios/test_mios_window_region.py	1	3	3	14	000973f42348	STAY	ai-header		0				0
usr/libexec/mios/test_mios_window_region.py	4	4	1	6	ba16c11c05ef	STAY	local-scoped		0				0
usr/libexec/mios/test_mios_window_region.py	38	38	1	2	efa1e7c42de9	STAY	inline-scoped		0				0
usr/libexec/mios/test_mios_window_region.py	39	39	1	2	3d2ff8d7b019	STAY	inline-scoped		0				0
usr/libexec/mios/test_reconcile-blade.py	1	4	4	35	10a53229ab4c	MIGRATE_HEADER	overlong-hint		0				0
usr/libexec/mios/test_reconcile-blade.py	5	9	4	34	1c6455d3c3cf	STAY	midsize-why		0				0
usr/libexec/mios/test_reconcile-blade.py	39	40	2	20	f954e2a9e17f	STAY	local-scoped		0				0
usr/libexec/mios/test_reconcile-blade.py	55	55	1	6	4767dd90a143	STAY	local-scoped		0				0
usr/libexec/mios/test_seed_db_config.py	1	1	1	2	c8a5e92d1c7b	STAY	local-scoped		0				0
usr/libexec/mios/test_seed_db_config.py	8	8	1	6	2fc46cf32d4d	STAY	local-scoped		0				0
usr/libexec/mios/tune-performance.sh	1	3	3	17	1ae426e7aa4c	STAY	ai-header		0				0
usr/libexec/mios/tune-performance.sh	375	375	1	9	7c1d5760322c	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	549	549	1	4	abc557ec3eb5	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	554	554	1	2	cea9037e693b	DROP	banner		0				0
usr/libexec/mios/tune-performance.sh	555	555	1	2	ea2c49317051	DROP	banner		0				0
usr/libexec/mios/tune-performance.sh	705	705	1	1	a999a0e80ba2	DROP	banner		0				0
usr/libexec/mios/tune-performance.sh	709	709	1	1	09c0f8a59c01	DROP	banner		0				0
usr/libexec/mios/tune-performance.sh	713	713	1	2	2d8664fd19cf	DROP	banner		0				0
usr/libexec/mios/tune-performance.sh	719	719	1	4	9f8f32cc52b7	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	720	720	1	7	644c9d9e64e7	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	770	770	1	3	9a7a12cf617f	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	847	847	1	3	b7932d176d67	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	854	854	1	3	df72c5e8ff71	DROP	commented-out-code		0				0
usr/libexec/mios/tune-performance.sh	855	855	1	4	a43d4993e095	DROP	banner		0				0
usr/libexec/mios/tune-performance.sh	1055	1055	1	2	00c7b62aae44	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	1059	1059	1	2	19ef44cbbc49	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	1103	1103	1	2	beaa09695b24	DROP	banner		0				0
usr/libexec/mios/tune-performance.sh	1109	1109	1	6	e6fdbe351075	STAY	inline-scoped		0				0
usr/libexec/mios/tune-performance.sh	1111	1111	1	4	150bc0c6029c	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	1	4	4	18	f6668f07fa28	STAY	ai-header		0				0
usr/libexec/mios/user-setup.sh	49	49	1	1	810b9fff4f63	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	53	53	1	4	ddd650ee9954	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	67	67	1	1	810b9fff4f63	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	70	70	1	2	50dac6a9c6b1	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	71	71	1	2	1fa0acb318fd	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	79	79	1	8	832343435016	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	102	102	1	4	39284b4e0b39	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	109	109	1	1	12378de214ef	DROP	commented-out-code		0				0
usr/libexec/mios/user-setup.sh	117	118	2	13	e9250aa542e8	STAY	local-scoped		0				0
usr/libexec/mios/user-setup.sh	122	122	1	8	64c6c6d762db	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	124	126	3	29	17faf27af6d8	STAY	midsize-why		0				0
usr/libexec/mios/user-setup.sh	128	128	1	6	bc645377c8df	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	132	132	1	4	f30bca54f4bf	STAY	inline-scoped		0				0
usr/libexec/mios/user-setup.sh	134	134	1	0	75a3dedb3323	DROP	banner		0				0
usr/libexec/mios/user-setup.sh	138	138	1	2	5f516b80a4eb	DROP	commented-out-code		0				0
usr/libexec/mios/user-setup.sh	139	139	1	3	baf7c267d39d	DROP	commented-out-code		0				0
usr/libexec/mios/verify-root.sh	1	4	4	17	b90becec88ce	STAY	ai-header		0				0
usr/libexec/mios/vfio-check.sh	1	3	3	14	3f98783e80e4	STAY	ai-header		0				0
usr/libexec/mios/vfio-check.sh	8	8	1	2	c39676998a28	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-check.sh	32	32	1	3	526721fffba5	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-check.sh	33	33	1	12	9b40a350cde4	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-check.sh	49	49	1	3	c74f694a25a3	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-config.sh	1	3	3	18	aea8be3c6265	STAY	ai-header		0				0
usr/libexec/mios/vfio-config.sh	14	14	1	2	bd1275524ecf	DROP	banner		0				0
usr/libexec/mios/vfio-config.sh	213	213	1	2	c229734f78a5	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-config.sh	238	238	1	3	fa8bb533e33a	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-config.sh	262	262	1	1	ae9f70cb53a1	DROP	banner		0				0
usr/libexec/mios/vfio-config.sh	283	283	1	4	92c8e13f25ee	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-config.sh	284	284	1	9	e3a59f71f349	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-config.sh	302	302	1	4	47b3151af05b	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-config.sh	404	404	1	5	4eb36c09f7cc	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-config.sh	717	717	1	2	0909aa44344d	DROP	banner		0				0
usr/libexec/mios/vfio-config.sh	762	762	1	4	81a537342167	STAY	inline-scoped		0				0
usr/libexec/mios/vfio-toggle.sh	1	3	3	16	d06a07b0aeda	STAY	ai-header		0				0
usr/libexec/mios/vfio-toggle.sh	10	10	1	0	40a6ab89aa12	DROP	banner		0				0
usr/libexec/mios/virt-apply.sh	1	2	2	11	0689c13a4318	STAY	ai-header		0				0
usr/libexec/mios/virt-apply.sh	75	75	1	6	4d1df1155c1e	STAY	inline-scoped		0				0
usr/libexec/mios/wsl-theme-bridge.sh	1	4	4	18	4eaf94e33035	STAY	ai-header		0				0
usr/libexec/mios/xbox-repair.sh	1	2	2	8	20dbc0253ef1	STAY	ai-header		0				0
usr/libexec/mios/xbox-repair.sh	374	374	1	6	4d1df1155c1e	STAY	inline-scoped		0				0
usr/share/containers/containers.conf.d/99-mios-network.conf	1	1	1	26	876c04a84007	STAY	ai-header		0				0
usr/share/containers/containers.conf.d/99-mios-network.conf	3	4	2	18	fd3aacb83aa5	STAY	local-scoped		0				0
usr/share/containers/storage.conf	10	12	3	27	f54abcc3a832	MIGRATE	midsize-narrative		0				0
usr/share/containers/storage.conf	16	16	1	6	a38c51c23036	STAY	local-scoped		0				0
usr/share/containers/systemd/mios-adguard.container	1	2	2	18	df19148b5183	STAY	ai-header		0				0
usr/share/containers/systemd/mios-ceph.container	1	2	2	18	44f4fc126747	STAY	ai-header		0				0
usr/share/containers/systemd/mios-cockpit-link.container	1	2	2	18	1a1a17ccfc0a	STAY	ai-header		0				0
usr/share/containers/systemd/mios-cpu-node.container	1	2	2	18	060595467efe	STAY	ai-header		0				0
usr/share/containers/systemd/mios-forge.container	1	2	2	18	7ba9b0b487eb	STAY	ai-header		0				0
usr/share/containers/systemd/mios-forgejo-runner.container	1	2	2	18	41cd3858bfdd	STAY	ai-header		0				0
usr/share/containers/systemd/mios-guacamole.container	1	2	2	18	ba26fd998743	STAY	ai-header		0				0
usr/share/containers/systemd/mios-guacd.container	1	2	2	18	76dcf341d9d9	STAY	ai-header		0				0
usr/share/containers/systemd/mios-k3s.container	1	2	2	18	60e74e03f3ba	STAY	ai-header		0				0
usr/share/containers/systemd/mios-llm-heavy-alt.container	1	3	3	34	17ee2b00c1a6	MIGRATE_HEADER	overlong-hint		0				0
usr/share/containers/systemd/mios-llm-heavy.container	1	2	2	18	35070348a5aa	STAY	ai-header		0				0
usr/share/containers/systemd/mios-llm-light.container	1	2	2	18	242f0d0ba95a	STAY	ai-header		0				0
usr/share/containers/systemd/mios-llm-worker@.container	1	2	2	19	92ce7577f088	STAY	ai-header		0				0
usr/share/containers/systemd/mios-open-webui.container	1	2	2	18	aaf09e60fb65	STAY	ai-header		0				0
usr/share/containers/systemd/mios-otelcol.container	1	2	2	18	3e10c6114ebb	STAY	ai-header		0				0
usr/share/containers/systemd/mios-pgvector.container	1	2	2	18	7caf3761090a	STAY	ai-header		0				0
usr/share/containers/systemd/mios-pxe-hub.container	1	2	2	18	44caa40a4783	STAY	ai-header		0				0
usr/share/containers/systemd/mios-searxng.container	1	2	2	18	4c6b11301a4e	STAY	ai-header		0				0
usr/share/containers/systemd/mios-webtools-crawl4ai.container	1	2	2	18	f7ad69d62586	MIGRATE_HEADER	overlong-hint		0				0
usr/share/containers/systemd/mios-webtools-firecrawl-api.container	1	2	2	18	f3373851b4d1	MIGRATE_HEADER	overlong-hint		0				0
usr/share/containers/systemd/mios-webtools-firecrawl-worker.container	1	2	2	18	12ea9b45351f	MIGRATE_HEADER	overlong-hint		0				0
usr/share/containers/systemd/mios-webtools-redis.container	1	2	2	18	1b259d760673	STAY	ai-header		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	4	44	41	256	7d690d27ea3e	MIGRATE	narrative-history	adr-candidate	0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	53	65	13	106	ab8897f7752a	MIGRATE	narrative-history		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	68	70	3	31	84720888223c	MIGRATE	midsize-narrative		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	73	75	3	28	34daa17e0446	STAY	midsize-why		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	78	79	2	19	4fde30944080	STAY	local-scoped		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	82	82	1	11	08b2596bff5d	STAY	local-scoped		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	85	87	3	27	f48c0b8aa185	STAY	midsize-why		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	91	93	3	22	3c9c6180aa1a	STAY	midsize-why		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	96	98	3	20	ddb4a61f92e9	STAY	midsize-why		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	101	102	2	15	1f0de2f0401a	STAY	local-scoped		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	105	106	2	11	2af463579221	STAY	local-scoped		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	109	114	6	49	c573a84bad78	MIGRATE	narrative-history		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	117	118	2	19	6d71b3fcf5d5	STAY	local-scoped		0				0
usr/share/containers/systemd/users/mios-coderun-sandbox@.container	121	121	1	12	a2fbefa500c6	STAY	local-scoped		0				0
usr/share/mios/agents/mios-a2o-golive.sh	1	1	1	2	4189f864510a	STAY	local-scoped		0				0
usr/share/mios/agents/mios-agents-dev.sh	1	1	1	2	4189f864510a	STAY	local-scoped		0				0
usr/share/mios/agents/mios-agents-dev.sh	3	3	1	1	1c3d1a72c976	STAY	inline-scoped		0				0
usr/share/mios/agents/mios-agents-dev.sh	4	4	1	2	df93a3fd2785	STAY	inline-scoped		0				0
usr/share/mios/agents/mios-agents-dev.sh	7	7	1	7	110c9f047a99	STAY	inline-scoped		0				0
usr/share/mios/agents/mios-agents-dev.sh	9	9	1	4	395cf64806a6	STAY	inline-scoped		0				0
usr/share/mios/agents/mios-forge-mirror.sh	1	1	1	2	4189f864510a	STAY	local-scoped		0				0
usr/share/mios/conductor/test-workflow.yaml	1	2	2	4	794194deab19	STAY	ai-header		0				0
usr/share/mios/cron-rules.example.toml	1	2	2	22	ddc861c654e5	STAY	ai-header		0				0
usr/share/mios/cron-rules.example.toml	4	4	1	4	d93e91dde9d4	STAY	local-scoped		0				0
usr/share/mios/cron-rules.example.toml	10	10	1	9	0f78a6ac4cb7	STAY	local-scoped		0				0
usr/share/mios/cron-rules.example.toml	17	17	1	6	ba8ff19b3f95	STAY	local-scoped		0				0
usr/share/mios/cron-rules.example.toml	24	24	1	6	c72053129dd0	STAY	local-scoped		0				0
usr/share/mios/dropins/bare-metal-only.conf	1	1	1	24	1cfdc0331d94	STAY	ai-header		0				0
usr/share/mios/dropins/bare-metal-only.conf	3	3	1	9	1f63cdb6c9ac	STAY	local-scoped		0				0
usr/share/mios/dropins/blade-controller.conf	1	1	1	14	486d3f47ca73	STAY	ai-header		0				0
usr/share/mios/dropins/blade-gpu-serving.conf	1	1	1	14	486d3f47ca73	STAY	ai-header		0				0
usr/share/mios/dropins/blade-service-plane.conf	1	1	1	14	486d3f47ca73	STAY	ai-header		0				0
usr/share/mios/dropins/k3s-node-selectors.yaml	1	2	2	15	719ff7a1a249	STAY	ai-header		0				0
usr/share/mios/dropins/mios-virt-gate.conf	1	2	2	27	37005effc333	STAY	ai-header		0				0
usr/share/mios/dropins/mios-virt-gate.conf	4	4	1	11	eb2262a6fafe	STAY	local-scoped		0				0
usr/share/mios/dropins/mios-wsl2.conf	1	1	1	21	e642db890f44	STAY	ai-header		0				0
usr/share/mios/dropins/virt-gate.conf	1	1	1	24	3a1232cbb318	STAY	ai-header		0				0
usr/share/mios/dropins/virt-gate.conf	3	3	1	4	0377bc3abe97	STAY	local-scoped		0				0
usr/share/mios/hermes/config-worker.yaml	1	24	24	200	11f25a8c9659	MIGRATE	narrative-rationale		0				0
usr/share/mios/hermes/config-worker.yaml	27	30	4	40	8df9a926a494	STAY	midsize-why		0				0
usr/share/mios/hermes/config-worker.yaml	36	36	1	11	041b4845b2b8	STAY	local-scoped		0				0
usr/share/mios/hermes/config-worker.yaml	39	40	2	25	a4ba0e7c0784	STAY	local-scoped		0				0
usr/share/mios/hermes/config-worker.yaml	45	45	1	7	aebf22152d9c	STAY	local-scoped		0				0
usr/share/mios/hermes/config-worker.yaml	54	56	3	39	225f6fb338ac	STAY	midsize-why		0				0
usr/share/mios/hermes/config-worker.yaml	117	117	1	9	3f444f40eac9	STAY	local-scoped		0				0
usr/share/mios/hermes/config-worker.yaml	122	124	3	31	a3a90eeb6aa4	STAY	midsize-why		0				0
usr/share/mios/hermes/config-worker.yaml	160	160	1	5	ef933aeb4131	STAY	local-scoped		0				0
usr/share/mios/hermes/config-worker.yaml	173	176	4	31	f8df96ad7ba8	STAY	midsize-why		0				0
usr/share/mios/hermes/config-worker.yaml	180	181	2	22	2e3a090de4f3	STAY	local-scoped		0				0
usr/share/mios/hermes/config-worker.yaml	227	231	5	53	3935fbadcbcd	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	6	7	2	17	5f52ca0a752e	STAY	local-scoped		0				0
usr/share/mios/hermes/config.yaml	9	12	4	29	839f5110f2ea	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	20	22	3	20	f44dc7d857e3	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	29	37	9	72	145f79bbc593	MIGRATE	narrative-history		0				0
usr/share/mios/hermes/config.yaml	39	42	4	34	ce5da04a58ec	MIGRATE	midsize-narrative		0				0
usr/share/mios/hermes/config.yaml	49	55	7	58	963bc9cfe6a9	MIGRATE	narrative-history		0				0
usr/share/mios/hermes/config.yaml	67	69	3	27	6e62bdfe0edb	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	76	79	4	24	0ca2eb8b1657	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	85	89	5	49	9d5338bbe5fc	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	91	92	2	26	2c7f3185e757	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	98	105	8	77	c5b56851d200	MIGRATE	narrative-history		0				0
usr/share/mios/hermes/config.yaml	110	112	3	20	9b998b8eaca1	STAY	midsize-why		0				0
usr/share/mios/hermes/config.yaml	115	122	8	88	88ead109b971	MIGRATE	narrative-rationale		0				0
usr/share/mios/hermes/config.yaml	133	135	3	29	e486948c548d	MIGRATE	midsize-narrative		0				0
usr/share/mios/hermes/plugins/web/miosfetch/__init__.py	1	2	2	23	2849825606a1	STAY	ai-header		0				0
usr/share/mios/hermes/plugins/web/miosfetch/__init__.py	3	7	4	27	1b20adf0f308	READONLY	llm-payload		0				0
usr/share/mios/hermes/plugins/web/miosfetch/__init__.py	14	14	1	10	b8c10f19ac92	READONLY	llm-payload		0				0
usr/share/mios/hermes/plugins/web/miosfetch/plugin.yaml	1	1	1	27	2d738dab0dd1	STAY	ai-header		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	1	2	2	17	a1a26b4444cc	STAY	ai-header		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	3	28	25	180	cb95cb7b6cea	READONLY	llm-payload		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	58	60	3	23	cfb3b6d6b626	READONLY	llm-payload		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	68	68	1	3	33707a0b7b79	STAY	inline-scoped		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	76	76	1	9	6b2989477724	STAY	inline-scoped		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	86	86	1	6	0b0b01e1204a	STAY	inline-scoped		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	94	98	5	51	ad47de1ab68c	READONLY	llm-payload		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	125	125	1	8	4e4d291f70a1	READONLY	llm-payload		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	136	136	1	11	7695f315d769	STAY	inline-scoped		0				0
usr/share/mios/hermes/plugins/web/miosfetch/provider.py	139	139	1	3	208d87482c34	STAY	inline-scoped		0				0
usr/share/mios/hypr/hyprland-effects.conf	4	5	2	19	c594a86b3cf5	STAY	local-scoped		0				0
usr/share/mios/hypr/hyprland-effects.conf	36	38	3	31	848b93b5d1ab	STAY	midsize-why		0				0
usr/share/mios/hypr/hyprland-effects.conf	45	49	5	53	a8edbd5c3128	STAY	midsize-why		0				0
usr/share/mios/hypr/hyprland-effects.conf	71	73	3	27	93f929218239	STAY	midsize-why		0				0
usr/share/mios/hyprland/hyprland.conf	7	7	1	6	32d083174389	STAY	inline-scoped		0				0
usr/share/mios/hyprland/hyprland.conf	40	40	1	6	269784d6d216	STAY	inline-scoped		0				0
usr/share/mios/hyprland/hyprland.conf	101	101	1	1	3eefa4e86607	STAY	inline-scoped		0				0
usr/share/mios/hyprland/hyprland.conf	102	102	1	1	3eefa4e86607	STAY	inline-scoped		0				0
usr/share/mios/hyprland/hyprland.conf	103	103	1	4	7ae5cf0f3e3a	STAY	inline-scoped		0				0
usr/share/mios/llamacpp/mios-llm-light.yaml	5	24	20	217	47bbd3a1697e	MIGRATE	narrative-rationale		0				0
usr/share/mios/llamacpp/mios-llm-light.yaml	38	56	19	218	b2aa5f67cf2f	MIGRATE	narrative-history		0				0
usr/share/mios/llamacpp/mios-llm-light.yaml	58	62	5	60	51b232ac18a0	MIGRATE	narrative-history		0				0
usr/share/mios/llamacpp/mios-llm-light.yaml	94	104	11	103	8cdbdd97b150	MIGRATE	narrative-history		0				0
usr/share/mios/llamacpp/mios-llm-light.yaml	106	112	7	75	f0e2e4fcc39a	MIGRATE	narrative-rationale		0				0
usr/share/mios/llamacpp/mios-llm-light.yaml	120	134	15	142	43f40c467ca1	MIGRATE	narrative-history		0				0
usr/share/mios/llamacpp/mios-llm-light.yaml	145	156	12	138	1be2f70bf455	MIGRATE	narrative-rationale		0				0
usr/share/mios/mios.toml	1	2	2	26	3b27176d2a9e	STAY	ai-header		0				0
usr/share/mios/mios.toml	4	6	3	9	fe3e7bdfdabf	STAY	midsize-why		0				0
usr/share/mios/mios.toml	15	17	3	8	fc0a7db7d9bc	STAY	midsize-why		0				0
usr/share/mios/mios.toml	24	26	3	9	90ff7b3e22f9	STAY	midsize-why		0				0
usr/share/mios/mios.toml	49	52	4	17	cea39d478b72	STAY	midsize-why		0				0
usr/share/mios/mios.toml	57	57	1	2	dfbbb9c82840	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	58	58	1	2	d6b53011f1b9	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	59	59	1	2	00d8c23cc594	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	60	60	1	2	ee5c8c43e025	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	61	61	1	1	37967db884ce	DROP	banner		0				0
usr/share/mios/mios.toml	62	62	1	1	37967db884ce	DROP	banner		0				0
usr/share/mios/mios.toml	63	63	1	2	9335f10eddf0	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	64	64	1	2	480360a6722d	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	65	65	1	2	1c60bb15d59b	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	68	70	3	8	683dd4409a89	STAY	midsize-why		0				0
usr/share/mios/mios.toml	133	133	1	25	ba08c3dc798e	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	142	142	1	29	71532019263b	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	152	152	1	118	8bbf968791b1	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	167	167	1	30	95993f7dc5be	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	171	171	1	28	86da597ab5a5	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	192	192	1	26	5fd7e3e9b96d	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	210	210	1	44	f2eb4f09a4b5	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	220	220	1	26	9029ab0c1f69	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	245	245	1	75	c58a298bb938	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	250	250	1	19	09bbdf0317cf	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	260	260	1	32	f289369db965	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	264	264	1	46	c605ca158d48	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	274	274	1	34	f6b1e467d978	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	284	284	1	12	c23e221239b8	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	293	293	1	16	c53aef5f6c8e	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	303	303	1	16	4265e4e2bd37	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	313	313	1	38	33870ed743ee	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	323	323	1	16	5b46e4f154b3	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	333	333	1	39	5881b5d54ae2	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	343	343	1	35	9a2ccbe3e0d7	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	353	353	1	34	c4971f1b417c	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	365	365	1	39	ebb0afb2b20f	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	375	375	1	34	be262689592d	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	386	386	1	18	b8afd5bb8225	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	442	442	1	80	d96a926b8de0	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	455	455	1	125	c9502f786dfe	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	485	485	1	34	afc47227b3ba	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	490	490	1	16	c44f866cf584	STAY	inline-scoped		0				0
usr/share/mios/mios.toml	513	513	1	29	89fefd0d9c6a	STAY	inline-scoped		0				0
