# value-dup-baseline.tsv -- ratcheted exemption ledger for
# automation/98-drift-checks.sh::check_no_duplicate_value_key (WS-GUP AGY-1422).
#
# WHAT THE GATE ASSERTS
#   One value, one name, across the resolved MIOS_* environment that
#   usr/libexec/mios/mios-env-snapshot produces from the SSOT.  The tree
#   violates that property 816 times today, so the gate RATCHETS rather than
#   blocking: every duplicate-value group that exists now is recorded below
#   with its exact key set, and the group count is pinned by the ceiling.
#
#   VIOLATION if a duplicate group appears whose value is not recorded here;
#   VIOLATION if a new key joins a group that is recorded here;
#   VIOLATION if the group count differs from the ceiling in either direction;
#   VIOLATION if the resolver, this ledger, or python3 is missing or fails --
#   a gate with no data must never report green, which is exactly how the
#   previous version of this check stayed green over all 816 groups.
#
#   Do NOT add a row to silence a new duplicate.  Collapse the duplicate.  If
#   the two keys really are distinct facts that happen to share a value, say so
#   in usr/share/mios/reference/value-aliases.tsv (disposition keep-distinct)
#   and regenerate -- the added row then shows up in the diff for review.
#
# CEILING
#   #!ceiling is the number of groups and it is EXACT.  More groups is a
#   regression.  FEWER groups is also a failure, because a ceiling that never
#   comes down is how 816 accumulated: fixing duplicates must be paid for by
#   tightening this number in the same commit.
#
#   The ceiling lives here rather than in mios.toml because a number in the
#   SSOT that counts the resolved duplicate VALUES in the resolved environment is
#   self-referential -- "816" already occurs four times as an env value, so
#   declaring the ceiling in mios.toml would perturb the very set it counts.
#
# REGENERATE (after a legitimate SSOT change, and review the diff)
#   MIOS_VALUE_DUP_BASELINE_BUMP=1 MIOS_DRIFT_ROOT=<root> MIOS_DRIFT_CHECK_ROOT=<root> \
#     bash automation/98-drift-checks.sh check_no_duplicate_value_key
#
# FORMAT
#   value<TAB>key_count<TAB>comma-separated MIOS_* keys, ordered by descending
#   key count then value.  The value field escapes backslash as \, TAB as \t
#   and CR as \r.  Values the gate does not treat as duplicates at all --
#   the empty string, true/false, 0/1 and the well-known ports 22/53/80/443/
#   8080 -- never appear here.
#!ceiling	396
${MIOS_SHARE_DIR}/ai	2	MIOS_PATHS_SHARE_AI_DIR,MIOS_SHARE_AI_DIR
${MIOS_SHARE_DIR}/branding	2	MIOS_PATHS_SHARE_BRANDING_DIR,MIOS_SHARE_BRANDING_DIR
${MIOS_SHARE_DIR}/configurator	2	MIOS_PATHS_SHARE_CONFIGURATOR_DIR,MIOS_SHARE_CONFIGURATOR_DIR
${MIOS_SHARE_DIR}/distrobox	2	MIOS_PATHS_SHARE_DISTROBOX_DIR,MIOS_SHARE_DISTROBOX_DIR
${MIOS_SHARE_DIR}/fastfetch	2	MIOS_PATHS_SHARE_FASTFETCH_DIR,MIOS_SHARE_FASTFETCH_DIR
${MIOS_SHARE_DIR}/k3s-manifests	2	MIOS_PATHS_SHARE_K3S_MANIFESTS_DIR,MIOS_SHARE_K3S_MANIFESTS_DIR
${MIOS_SHARE_DIR}/kb	2	MIOS_PATHS_SHARE_KB_DIR,MIOS_SHARE_KB_DIR
${MIOS_SHARE_DIR}/mios.toml	2	MIOS_PATHS_TOML_VENDOR,MIOS_TOML_VENDOR
${MIOS_SRV_AI_DIR}/collections	2	MIOS_PATHS_SRV_AI_COLLECTIONS_DIR,MIOS_SRV_AI_COLLECTIONS_DIR
${MIOS_SRV_AI_DIR}/mcp	2	MIOS_PATHS_SRV_AI_MCP_DIR,MIOS_SRV_AI_MCP_DIR
${MIOS_SRV_AI_DIR}/models	2	MIOS_PATHS_SRV_AI_MODELS_DIR,MIOS_SRV_AI_MODELS_DIR
${MIOS_SRV_AI_DIR}/outputs	2	MIOS_PATHS_SRV_AI_OUTPUTS_DIR,MIOS_SRV_AI_OUTPUTS_DIR
${MIOS_VAR_DIR}/.wsl-firstboot-done	2	MIOS_FIRSTBOOT_SENTINEL,MIOS_PATHS_FIRSTBOOT_SENTINEL
${MIOS_VAR_DIR}/ai	2	MIOS_PATHS_VAR_AI_DIR,MIOS_VAR_AI_DIR
${MIOS_VAR_DIR}/backups	2	MIOS_PATHS_VAR_BACKUPS_DIR,MIOS_VAR_BACKUPS_DIR
${MIOS_VAR_DIR}/cache	2	MIOS_PATHS_VAR_CACHE_DIR,MIOS_VAR_CACHE_DIR
${MIOS_VAR_DIR}/mcp	2	MIOS_PATHS_VAR_MCP_DIR,MIOS_VAR_MCP_DIR
--effort {e}	2	MIOS_A2O_CLAUDE_EFFORT_FLAG,MIOS_FRONTIER_CLAUDE_EFFORT_FLAG
--new-tab	2	MIOS_BROWSER_FLAGS_EPIPHANY_TAB,MIOS_BROWSER_FLAGS_FIREFOX_TAB
.container	2	MIOS_TEMPLATES_QUADLET_CONTAINER_NAME_SUFFIX,MIOS_TEMPLATES_QUADLET_NAME_SUFFIX
/etc/ceph/keyring.d	2	MIOS_CEPHFS_KEYRING_DIR,MIOS_STORAGE_CEPHFS_KEYRING_DIR
/etc/mios	2	MIOS_ETC_DIR,MIOS_PATHS_ETC_DIR
/etc/mios/install.env	2	MIOS_INSTALL_ENV,MIOS_PATHS_INSTALL_ENV
/etc/mios/profile.toml	2	MIOS_PATHS_PROFILE_TOML_HOST,MIOS_PROFILE_TOML_HOST
/mnt/c/Windows/System32/WindowsPowerShell/v1.0/powershell.exe	2	MIOS_PATHS_POWERSHELL_EXE,MIOS_POWERSHELL_EXE
/mnt/c/Windows/System32/cmd.exe	2	MIOS_CMD_EXE,MIOS_PATHS_CMD_EXE
/mnt/m/Programs/Everything/es.exe,/mnt/c/Program Files/Everything/es.exe,/mnt/c/Program Files (x86)/Everything/es.exe,/mnt/c/Tools/Everything/es.exe,/mnt/c/Users/mios/AppData/Local/Programs/Everything/es.exe	2	MIOS_EVERYTHING_CLI,MIOS_PATHS_EVERYTHING_CLI
/run/mios-launcher/launcher.sock	2	MIOS_LAUNCHER_SOCKET,MIOS_PATHS_LAUNCHER_SOCKET
/run/user/{uid}/.cache	2	MIOS_STORAGE_CEPHFS_XDG_CACHE_HOME_OVERRIDE,MIOS_XDG_CACHE_LOCAL_PATH
/srv/ai	2	MIOS_PATHS_SRV_AI_DIR,MIOS_SRV_AI_DIR
/srv/ai/mcp	2	MIOS_AI_MCP_DIR,MIOS_PATHS_AI_MCP_DIR
/srv/ai/models	2	MIOS_AI_MODELS_DIR,MIOS_PATHS_AI_MODELS_DIR
/usr/lib/mios	2	MIOS_PATHS_USR_DIR,MIOS_USR_DIR
/usr/libexec/mios/mios-cephfs-provision	2	MIOS_CEPHFS_PROVISION_SCRIPT,MIOS_STORAGE_CEPHFS_PROVISION_SCRIPT
/usr/share/mios	2	MIOS_PATHS_SHARE_DIR,MIOS_SHARE_DIR
/usr/share/mios/ai	2	MIOS_AI_DIR,MIOS_PATHS_AI_DIR
/usr/share/mios/mios.toml	2	MIOS_PATHS_MIOS_TOML,MIOS_TOML
/usr/share/mios/postgres/schema-init.sql	2	MIOS_PGVECTOR_SCHEMA_INIT,MIOS_PG_SCHEMA_INIT
/usr/share/mios/profile.toml	2	MIOS_PATHS_PROFILE_TOML_VENDOR,MIOS_PROFILE_TOML_VENDOR
/v1/models	2	MIOS_BLADE_DISCOVERY_HEALTH_PATH,MIOS_GREENBOOT_PROBE_AGENT_PIPE_PATH
/var/home/mios/.coderun-snapshots	2	MIOS_CODERUN_SNAPSHOTS_ROOT,MIOS_PATHS_CODERUN_SNAPSHOTS_ROOT
/var/home/mios/coderuns	2	MIOS_CODERUN_WORKSPACE_ROOT,MIOS_PATHS_CODERUN_WORKSPACE_ROOT
/var/lib/mios	2	MIOS_PATHS_VAR_DIR,MIOS_VAR_DIR
/var/lib/mios/.wsl-firstboot-done	2	MIOS_PATHS_WSL_FIRSTBOOT_DONE,MIOS_WSLBOOT_DONE
/var/lib/mios/ai/journal.md	2	MIOS_AI_JOURNAL,MIOS_PATHS_AI_JOURNAL
/var/lib/mios/ai/memory	2	MIOS_AI_MEMORY_DIR,MIOS_PATHS_AI_MEMORY_DIR
/var/lib/mios/ai/scratch	2	MIOS_AI_SCRATCH_DIR,MIOS_PATHS_AI_SCRATCH_DIR
/var/lib/mios/backups	2	MIOS_OFFLINE_BACKUP_DIR,MIOS_PG_BACKUP_DIR
/var/lib/mios/codemode	2	MIOS_CODEMODE_WORKSPACE_ROOT,MIOS_PATHS_CODEMODE_WORKSPACE_ROOT
/var/lib/mios/hermes-tail,/var/lib/mios/delegation-prefilter,/var/lib/mios/log-watcher,/var/lib/mios/daemon,/var/lib/mios/scratch,/var/lib/mios/agent-nudger,/var/lib/mios/cron-director,/var/lib/mios/ai/scratch	2	MIOS_FS_WATCHER_DIRS,MIOS_FS_WATCHER_WATCH_DIRS
/var/lib/mios/hermes-tail/frontier/frontier.jsonl	2	MIOS_A2O_STREAM_PATH,MIOS_FRONTIER_STREAM_PATH
/var/lib/mios/pgvector	2	MIOS_PGVECTOR_DATA_DIR,MIOS_PG_DATA_DIR
/var/lib/mios/pgvector-restore.sql	2	MIOS_PGVECTOR_RESTORE_SQL,MIOS_PG_RESTORE_SQL
0.03	2	MIOS_FINETUNE_WARMUP_RATIO,MIOS_KNOWLEDGE_RANK_HOT
0.2	2	MIOS_DRIFT_MONITOR_THRESHOLD,MIOS_SELFIMPROVE_SOLVER_GAP_MIN
0.3	2	MIOS_KNOWLEDGE_RANK_AGE,MIOS_SELFIMPROVE_FAIL_THRESHOLD
0.3.0	2	MIOS_META_MIOS_VERSION,MIOS_VERSION
0.5	2	MIOS_CONSENSUS_THRESHOLD,MIOS_KNOWLEDGE_RECALL_PREF_MIN_SCORE
0.6	2	MIOS_ACI_HEAD_FRAC,MIOS_SCHED_SCORE_URGENCY_WEIGHT
0.92	2	MIOS_AGENT_PIPE_COUNCIL_DIVERSITY_THRESHOLD,MIOS_COUNCIL_DIVERSITY_THRESHOLD
0.95	2	MIOS_AGENT_PIPE_COUNCIL_AGGREGATOR_BYPASS_THRESHOLD,MIOS_COUNCIL_AGGREGATOR_BYPASS_THRESHOLD
1.0	2	MIOS_A2A_PROTOCOL_VERSION,MIOS_COMPUTER_USE_HIDPI_SCALE_FACTOR
1.1.0.37	2	MIOS_EVERYTHING_CLI_VERSION,MIOS_PATHS_EVERYTHING_CLI_VERSION
10.89.0.1	2	MIOS_CORE_NET_GATEWAY,MIOS_NETWORK_QUADLET_CORE_GATEWAY
100	2	MIOS_REFINE_PROMOTE_CHARS,MIOS_TERMINAL_READING_COLS
1024	2	MIOS_CEPHFS_MDS_SESSION_CAP_MAX,MIOS_STORAGE_CEPHFS_MDS_SESSION_CAP_MAX
11436	2	MIOS_DISPATCH_KV_PAGING_HINTS,MIOS_DISPATCH_NO_TOOL_CHOICE_HINTS
11438	2	MIOS_COMPUTER_USE_SERVER_PORT,MIOS_FINETUNE_SERVE_PORT
120.0	2	MIOS_DISPATCH_RR_SLICE_TIMEOUT_S,MIOS_SLO_BEST_EFFORT_BUDGET_S
127.0.0.1:6789	2	MIOS_CEPHFS_MONITORS,MIOS_STORAGE_CEPHFS_MONITORS
16384	2	MIOS_CEPHFS_CLIENT_CACHE_SIZE,MIOS_STORAGE_CEPHFS_CLIENT_CACHE_SIZE
1k	2	MIOS_REPOS_FEDORA_MINRATE,MIOS_REPOS_FEDORA_UPDATES_MINRATE
2048	2	MIOS_DISPATCH_LLM_NUM_PREDICT_CAP,MIOS_FINETUNE_MAX_SEQ_LEN
25	2	MIOS_DOCS_STAY_MAX_WORDS,MIOS_WEB_RESEARCH_ANCHOR_MIN_LEN
256	2	MIOS_DISPATCH_TRACE_MAX_TRACES,MIOS_SCHEDULER_SLICE_TOKENS
262144	2	MIOS_POWERSHELL_MAX_OUTPUT_BYTES,MIOS_VLLM_MAX_MODEL_LEN
32	2	MIOS_DEV_VM_DISK_RESERVE_GB,MIOS_FINETUNE_LORA_ALPHA
33554432	2	MIOS_CEPHFS_CLIENT_READAHEAD_MAX_BYTES,MIOS_STORAGE_CEPHFS_CLIENT_READAHEAD_MAX_BYTES
44	2	MIOS_VERSIONS_FEDORA,MIOS_VERSION_FEDORA
500	2	MIOS_KNOWLEDGE_EVICT_BATCH,MIOS_SELFIMPROVE_SAMPLE_SIZE
67	2	MIOS_BUILD_RECHUNK_MAX_LAYERS,MIOS_RECHUNK_MAX_LAYERS
72	2	MIOS_BUILD_RATCHET_MAX_PHASE_SCRIPTS,MIOS_LEGIBILITY_MAX_AUTOMATION_PHASES
85	2	MIOS_METAL_GUEST_CPU_PERCENT,MIOS_METAL_GUEST_RAM_PERCENT
86400	2	MIOS_ADGUARD_CACHE_MAX_TTL,MIOS_DISPATCH_KV_GC_TTL_S
95	2	MIOS_REPOS_FEDORA_PRIORITY,MIOS_REPOS_FEDORA_UPDATES_PRIORITY
C	2	MIOS_EDITIONS_MIOS_XBOX_ARM_AUTOUNATTEND_POSTURE,MIOS_EDITIONS_MIOS_XBOX_AUTOUNATTEND_POSTURE
Development;Network;	2	MIOS_DESKTOP_LAUNCHERS_MIOS_SVC_HERMES_CATEGORIES,MIOS_DESKTOP_LAUNCHERS_MIOS_SVC_LLM_LIGHT_CATEGORIES
Gemini 3.5 Flash (High)	2	MIOS_A2O_LANE_B_MODEL,MIOS_FRONTIER_LANE_B_MODEL
INFO	2	MIOS_FIRECRAWL_LOG_LEVEL,MIOS_SERVICES_WEBTOOLS_FIRECRAWL_LOG_LEVEL
MiOS Operator	2	MIOS_IDENTITY_FULLNAME,MIOS_USER_FULLNAME
My Personal Operating System	2	MIOS_BRANDING_TAGLINE,MIOS_BRANDING_TAGLINE_APP
Webtools heavy crawl runtime deferred from Day-0 bake	2	MIOS_BUILD_BAKE_FIRSTBOOT_JUSTIFICATIONS_CRAWL4AI,MIOS_BUILD_BAKE_FIRSTBOOT_JUSTIFICATIONS_FIRECRAWL
[Unit],[Container],[Install]	2	MIOS_TEMPLATES_QUADLET_CONTAINER_REQUIRED_MARKERS,MIOS_TEMPLATES_QUADLET_CONTAINER_REQUIRED_ORDERED
[Unit],[Network],[Install]	2	MIOS_TEMPLATES_QUADLET_NETWORK_REQUIRED_MARKERS,MIOS_TEMPLATES_QUADLET_NETWORK_REQUIRED_ORDERED
[Unit],[Pod],[Install]	2	MIOS_TEMPLATES_QUADLET_POD_REQUIRED_MARKERS,MIOS_TEMPLATES_QUADLET_POD_REQUIRED_ORDERED
[Unit],[Service],[Install]	2	MIOS_TEMPLATES_SYSTEMD_UNIT_REQUIRED_MARKERS,MIOS_TEMPLATES_SYSTEMD_UNIT_REQUIRED_ORDERED
[Unit],[Timer],[Install]	2	MIOS_TEMPLATES_SYSTEMD_TIMER_REQUIRED_MARKERS,MIOS_TEMPLATES_SYSTEMD_TIMER_REQUIRED_ORDERED
[Unit],[Volume],[Install]	2	MIOS_TEMPLATES_QUADLET_VOLUME_REQUIRED_MARKERS,MIOS_TEMPLATES_QUADLET_VOLUME_REQUIRED_ORDERED
adguard_dns,adguard_ui,agent_pipe,arbiter,ceph_dashboard,crawl4ai,hermes,llm_light,pgvector,chrome_cdp_worker,cockpit_link,cpu_node,daemon_agent,firecrawl,forge_ssh,guacamole_web,guacd,hermes_dashboard,k3s_api,mcp,model_router,opencode_gateway,oscontrol,otelcol_otlp,prefilter,pxe_hub_api,rdp,redis,sglang,ssh,ttyd_bash,ttyd_powershell,vllm	2	MIOS_NON_ADDRESSABLE_URL,MIOS_URLS_NON_ADDRESSABLE
admin	2	MIOS_ADGUARD_ADMIN_USER,MIOS_IDENTITY_IPA_ENROLL_PRINCIPAL
agy	2	MIOS_A2O_LANE_B_ENGINE,MIOS_FRONTIER_LANE_B_ENGINE
amd64	2	MIOS_EDITIONS_MIOS_AUTOUNATTEND_UUP_ARCH,MIOS_EDITIONS_MIOS_XBOX_AUTOUNATTEND_UUP_ARCH
and,then	2	MIOS_COMPOUND_CONJUNCTIONS,MIOS_ROUTING_COMPOUND_CONJUNCTIONS
append-ordered	2	MIOS_BLADE_RECONCILE_AGENT_MEMORY,MIOS_BLADE_RECONCILE_EVENT
application,program,app,window	2	MIOS_LAUNCH_TARGET_TRAIL_PHRASES,MIOS_ROUTING_LAUNCH_TARGET_TRAIL_PHRASES
approx.,Approx.,e.g.,i.e.,vs.,etc.,U.S.,U.K.,a.m.,p.m.,No.,Inc.,Co.,Ltd.,St.,Mt.	2	MIOS_SENTENCE_ABBREVIATIONS,MIOS_VERITY_SENTENCE_ABBREVIATIONS
attempt to launch and verify,launch and verify,launch it and verify,try to launch and verify,open and verify,open it and verify,try launching it again,try launching again,try opening it again,try opening again,launch it again,open it again,start it again,run it again,try again,attempt again,retry,relaunch,re-launch,reopen,re-open,try once more,one more time,attempt to launch,attempt the launch,verify the launch,launch and confirm,open and confirm	2	MIOS_LAUNCH_RETRY_PHRASES,MIOS_ROUTING_LAUNCH_RETRY_PHRASES
bare metal or a virtual machine	2	MIOS_VARIANTS_ENTRIES_MIOS_TARGET,MIOS_VARIANTS_ENTRIES_MIOS_XBOX_TARGET
build	2	MIOS_BUILD_ARTIFACTS_OUTPUT_DIR,MIOS_DEPLOY_FORMATS_OCI_TARGET
cephfs	2	MIOS_CEPHFS_FS_NAME,MIOS_STORAGE_CEPHFS_FS_NAME
cephfs_data_bulk	2	MIOS_CEPHFS_DATA_POOL_BULK,MIOS_STORAGE_CEPHFS_DATA_POOL_BULK
cephfs_data_hot	2	MIOS_CEPHFS_DATA_POOL_HOT,MIOS_STORAGE_CEPHFS_DATA_POOL_HOT
cephfs_metadata	2	MIOS_CEPHFS_METADATA_POOL,MIOS_STORAGE_CEPHFS_METADATA_POOL
claude-opus-4-8	2	MIOS_A2O_LANE_A_MODEL,MIOS_FRONTIER_LANE_A_MODEL
cli	2	MIOS_AGENTS_OPENCODE_KIND,MIOS_AGENTS_OPENCODE_TRANSPORT
cockpit	2	MIOS_DESKTOP_LAUNCHERS_MIOS_SVC_COCKPIT_PORT_KEY,MIOS_DESKTOP_START_MENU_COCKPIT_PORT_KEY
design	2	MIOS_VARIANTS_ENTRIES_MIOS_METAL_STATUS,MIOS_VARIANTS_ENTRIES_MIOS_XBOX_ARM_STATUS
desktop	2	MIOS_VARIANTS_ENTRIES_MIOS_XBOX_ARCHETYPE,MIOS_VARIANTS_ENTRIES_MIOS_XBOX_ARM_ARCHETYPE
dev	2	MIOS_EDITIONS_MIOS_XBOX_ARM_AUTOUNATTEND_UUP_CHANNEL,MIOS_EDITIONS_MIOS_XBOX_AUTOUNATTEND_UUP_CHANNEL
didn't launch,did not launch,didn't open,did not open,didn't start,did not start,didn't come up,did not come up,didn't work,did not work,wouldn't open,would not open,no window,nothing happened,nothing opened,never opened,never launched,not opening,not launching,isn't open,is not open,isn't running,is not running,won't open,won't launch,doesn't open,does not open,failed to open,failed to launch	2	MIOS_LAUNCH_FOLLOWUP_PHRASES,MIOS_ROUTING_LAUNCH_FOLLOWUP_PHRASES
diffuse,flux,dall,midjourney,sd	2	MIOS_MODEL_MODALITIES_IMAGE,MIOS_ROUTING_MODEL_MODALITIES_IMAGE
drop	2	MIOS_FIREWALLD_ZONE,MIOS_NETWORK_FIREWALLD_DEFAULT_ZONE
ed25519	2	MIOS_AUTH_SSH_KEY_TYPE,MIOS_PASSPORT_ALGO
editions	2	MIOS_VARIANTS_ENTRIES_MIOS_XBOX_ARM_CONFIG,MIOS_VARIANTS_ENTRIES_MIOS_XBOX_CONFIG
either	2	MIOS_BLADE_PLANES_AI_OWNER,MIOS_BLADE_PLANES_ORCHESTRATOR_OWNER
embed,bert,text-embedding,bge	2	MIOS_MODEL_MODALITIES_EMBEDDINGS,MIOS_ROUTING_MODEL_MODALITIES_EMBEDDINGS
enable,force,success,active,dryrun	2	MIOS_BOOLEAN_PARAM_KEYWORDS,MIOS_ROUTING_BOOLEAN_PARAM_KEYWORDS
explorer	2	MIOS_FIND_ALIASES_FILE_EXPLORER,MIOS_FIND_ALIASES_WINDOWS_EXPLORER
file:///etc/pki/rpm-gpg/RPM-GPG-KEY-fedora-{ver}-x86_64	2	MIOS_REPOS_FEDORA_GPGKEY,MIOS_REPOS_FEDORA_UPDATES_GPGKEY
finalize (last ~20%)	2	MIOS_A2O_LANE_B_ROLE,MIOS_FRONTIER_LANE_B_ROLE
for me please,on my desktop,on the desktop,right now,real quick,thank you,for me,please,thanks,now	2	MIOS_LAUNCH_FILLER_PHRASES,MIOS_ROUTING_LAUNCH_FILLER_PHRASES
forge_http	2	MIOS_DESKTOP_LAUNCHERS_MIOS_SVC_FORGE_PORT_KEY,MIOS_DESKTOP_START_MENU_FORGE_PORT_KEY
framework + ~80%	2	MIOS_A2O_LANE_A_ROLE,MIOS_FRONTIER_LANE_A_ROLE
gaming	2	MIOS_EDITIONS_MIOS_XBOX_ARM_AUTOUNATTEND_DEBLOAT_PROFILE,MIOS_EDITIONS_MIOS_XBOX_AUTOUNATTEND_DEBLOAT_PROFILE
general	2	MIOS_AGENTS_HERMES_ROLE,MIOS_AGENTS__DEFAULTS_ROLE
generate	2	MIOS_AUTH_SSH_KEY_ACTION,MIOS_SSH_KEY_ACTION
ghcr.io/mostlygeek/llama-swap:cuda	2	MIOS_CUDA_IMAGE,MIOS_LLM_LIGHT_IMAGE
guacamole_web	2	MIOS_DESKTOP_LAUNCHERS_MIOS_SVC_GUACAMOLE_PORT_KEY,MIOS_DESKTOP_START_MENU_GUACAMOLE_WEB_PORT_KEY
headless	2	MIOS_BLADE_FALLBACK,MIOS_VARIANTS_ENTRIES_MIOS_METAL_ARCHETYPE
http://127.0.0.1:${MIOS_PORT_CHROME_CDP}	2	MIOS_CRAWL_CDP_URL,MIOS_SERVICES_WEBTOOLS_CDP_URL
http://localhost:${MIOS_PORT_CHROME_CDP}/	2	MIOS_CHROME_CDP_URL,MIOS_URLS_CHROME_CDP
http://localhost:${MIOS_PORT_CODE_SERVER}/	2	MIOS_CODE_SERVER_URL,MIOS_URLS_CODE_SERVER
http://localhost:${MIOS_PORT_FORGE_HTTP}	2	MIOS_FORGE_URL,MIOS_URLS_FORGE
http://localhost:${MIOS_PORT_FORGE_HTTP}/mios/mios.git	2	MIOS_LOCAL_FORGE_REPO,MIOS_URLS_LOCAL_FORGE_REPO
http://localhost:${MIOS_PORT_OPEN_WEBUI}/	2	MIOS_OPEN_WEBUI_URL,MIOS_URLS_OPEN_WEBUI
http://localhost:${MIOS_PORT_OTELCOL_UI}/	2	MIOS_OTELCOL_UI_URL,MIOS_URLS_OTELCOL_UI
http://localhost:${MIOS_PORT_SEARXNG}	2	MIOS_SEARXNG_URL,MIOS_URLS_SEARXNG
https://api.github.com/repos/ful1e5/Bibata_Cursor/releases/latest	2	MIOS_ENV_MIOS_URL_BIBATA_API,MIOS_URL_BIBATA_API
https://copr.fedorainfracloud.org/coprs/ublue-os/packages/repo/fedora-${FEDORA_VERSION}/ublue-os-packages-fedora-${FEDORA_VERSION}.repo	2	MIOS_ENV_MIOS_URL_UBLUE_REPO,MIOS_URL_UBLUE_REPO
https://github.com/ful1e5/Bibata_Cursor/releases/download/v{}/Bibata-Modern-Classic.tar.xz	2	MIOS_ENV_MIOS_URL_BIBATA_DL,MIOS_URL_BIBATA_DL
https://github.com/ful1e5/Bibata_Cursor/releases/download/v{}/sha256-{}.txt	2	MIOS_ENV_MIOS_URL_BIBATA_SUM,MIOS_URL_BIBATA_SUM
https://github.com/terrapkg/subatomic-repos/raw/main/terra.repo	2	MIOS_ENV_MIOS_URL_TERRA_REPO,MIOS_URL_TERRA_REPO
https://localhost:${MIOS_PORT_COCKPIT}	2	MIOS_COCKPIT_URL,MIOS_URLS_COCKPIT
https://packagecloud.io/crowdsec/crowdsec/config_file.repo?os=fedora&dist=${FEDORA_VERSION}&source=script	2	MIOS_ENV_MIOS_URL_CROWDSEC_REPO,MIOS_URL_CROWDSEC_REPO
https://pkgs.tailscale.com/stable/fedora/tailscale.repo	2	MIOS_ENV_MIOS_URL_TAILSCALE_REPO,MIOS_URL_TAILSCALE_REPO
in,and,then,with,on,to	2	MIOS_COMPOUND_CONNECTIVES,MIOS_ROUTING_COMPOUND_CONNECTIVES
iso	2	MIOS_DEPLOY_FORMATS_ISO_TARGET,MIOS_VARIANTS_ENTRIES_MIOS_XBOX_ARM_ARTIFACTS
k3s	2	MIOS_BLADE_PLACEMENT_CONTAINERS,MIOS_BLADE_PLANES_ORCHESTRATOR_MARKERS
last-writer-wins	2	MIOS_BLADE_RECONCILE_SCRATCH,MIOS_BLADE_RECONCILE_SESSION
limit,count,timeout,port,every,concurrency,maxsize	2	MIOS_INTEGER_PARAM_KEYWORDS,MIOS_ROUTING_INTEGER_PARAM_KEYWORDS
llm_light	2	MIOS_AI_TAG_TEACHER_PORT_KEY,MIOS_DESKTOP_LAUNCHERS_MIOS_SVC_LLM_LIGHT_PORT_KEY
mios-adguard	2	MIOS_ADGUARD_USER,MIOS_SERVICES_ADGUARD_USER
mios-agent	2	MIOS_POLISH_MODEL,MIOS_REFINE_MODEL
mios-agent-cpu	2	MIOS_NODES_LOCAL_CPU_MODEL,MIOS_NODES_LOCAL_LLAMASWAP_MODEL
mios-agent-pipe	2	MIOS_AGENT_PIPE_USER,MIOS_SERVICES_AGENT_PIPE_USER
mios-ceph	2	MIOS_CEPH_USER,MIOS_SERVICES_CEPH_USER
mios-crawl4ai	2	MIOS_SERVICES_WEBTOOLS_USER,MIOS_WEBTOOLS_USER
mios-forge	2	MIOS_FORGE_USER,MIOS_SERVICES_FORGE_USER
mios-llamacpp	2	MIOS_LLAMACPP_USER,MIOS_SERVICES_LLAMACPP_USER
mios-open-webui	2	MIOS_OPEN_WEBUI_USER,MIOS_SERVICES_OPEN_WEBUI_USER
mios-opencode:latest	2	MIOS_AGENTS_OPENCODE_MODEL,MIOS_OPENCODE_MODEL
mios-pgvector	2	MIOS_PGVECTOR_USER,MIOS_SERVICES_PGVECTOR_USER
mios-searxng	2	MIOS_SEARXNG_USER,MIOS_SERVICES_SEARXNG_USER
mios.network	2	MIOS_NETWORK_QUADLET_NETWORK,MIOS_QUADLET_NETWORK
mobi.phosh.MobileSettings	2	MIOS_FIND_ALIASES_MOBILE_CONTROL_PANEL,MIOS_FIND_ALIASES_MOBILE_SETTINGS
mobile	2	MIOS_AGENTS_AI_LOCAL_LANE,MIOS_AGENTS_AI_LOCAL_ROLE
network-online.target,mios-hermes-browser.service,mios-webtools-firstboot.service	2	MIOS_PODS_MIOS_WEBTOOLS_AFTER,MIOS_PODS_MIOS_WEBTOOLS_WANTS
noatime,fsc,_netdev	2	MIOS_CEPHFS_MOUNT_OPTIONS,MIOS_STORAGE_CEPHFS_MOUNT_OPTIONS
openai	2	MIOS_NODES_LOCAL_SGLANG_API,MIOS_NODES_LOCAL_VLLM_API
org.gtk.Gtk3theme.adw-gtk3-dark,org.gtk.Gtk3theme.adw-gtk3,app.devsuite.Ptyxis,gnome-nightly:org.gnome.Nautilus.Devel,fedora:org.gnome.Epiphany,com.github.tchx84.Flatseal,com.mattjakeman.ExtensionManager,com.google.ChromeDev	2	MIOS_DESKTOP_FLATPAKS,MIOS_FLATPAKS
plain	2	MIOS_AUTH_PASSWORD_POLICY,MIOS_PASSWORD_POLICY
postgres	2	MIOS_DB_BACKEND,MIOS_PGVECTOR_DB_BACKEND
quote,read,tell,summarise,summarize,what is,what does,what say,what says,first sentence,the content,browse,extract,scrape,headline,article,say	2	MIOS_BROWSER_ACTION_VERBS,MIOS_ROUTING_BROWSER_ACTION_VERBS
qwen25	2	MIOS_LANES_SGLANG_TOOL_CALL_PARSER,MIOS_SGLANG_TOOL_PARSER
remember,note,save,keep in mind,don't forget,make a note	2	MIOS_REMEMBER_TRIGGER_PHRASES,MIOS_ROUTING_REMEMBER_TRIGGER_PHRASES
removable USB or NVMe	2	MIOS_DEPLOY_FORMATS_USB_INSTALLER_MEDIUM,MIOS_VARIANTS_ENTRIES_MIOS_CAT_TARGET
